Timestamp,Temperature, TemperatureDelta, MappedTemperature
5.179998,38.01913,0.01586574,54.13301
5.199998,38.03495,0.01582152,54.12201
5.219998,38.05073,0.01577742,54.11106
5.239998,38.06646,0.01573345,54.10015
5.259998,38.08215,0.0156896,54.08929
5.279998,38.09779,0.01564587,54.07848
5.299998,38.1134,0.01560227,54.06771
5.319998,38.12896,0.01555878,54.05698
5.339998,38.14447,0.01551542,54.04631
5.359998,38.15994,0.01547218,54.03568
5.379998,38.17537,0.01542905,54.02509
5.399998,38.19076,0.01538605,54.01454
5.419998,38.2061,0.01534317,54.00404
5.439998,38.2214,0.01530041,53.99358
5.459998,38.23666,0.01525777,53.98317
5.479998,38.25188,0.01521525,53.9728
5.499998,38.26705,0.01517284,53.96247
5.519998,38.28218,0.01513055,53.95219
5.539998,38.29726,0.01508838,53.94195
5.559998,38.31231,0.01504633,53.93176
5.579998,38.32731,0.0150044,53.9216
5.599998,38.34227,0.01496258,53.91148
5.619998,38.35719,0.01492088,53.90141
5.639998,38.37207,0.01487929,53.89138
5.659998,38.38691,0.01483782,53.88139
5.679998,38.40171,0.01479647,53.87144
5.699998,38.41647,0.01475523,53.86154
5.719998,38.43118,0.01471411,53.85167
5.739998,38.44585,0.0146731,53.84185
5.759998,38.46048,0.01463221,53.83206
5.779998,38.47507,0.01459142,53.82232
5.799998,38.48962,0.01455076,53.81261
5.819998,38.50414,0.01451021,53.80295
5.839998,38.5186,0.01446976,53.79332
5.859998,38.53304,0.01442944,53.78373
5.879998,38.54742,0.01438922,53.77419
5.899998,38.56178,0.01434912,53.76468
5.919998,38.57608,0.01430912,53.75521
5.939998,38.59035,0.01426924,53.74577
5.959998,38.60458,0.01422947,53.73638
5.979998,38.61877,0.01418981,53.72703
5.999998,38.63292,0.01415026,53.71771
6.019998,38.64703,0.01411083,53.70843
6.039998,38.66111,0.0140715,53.69919
6.059998,38.67514,0.01403228,53.68998
6.079998,38.68913,0.01399317,53.68082
6.099998,38.70308,0.01395417,53.67168
6.119998,38.717,0.01391528,53.66259
6.139998,38.73088,0.0138765,53.65353
6.159998,38.74472,0.01383782,53.64451
6.179998,38.75851,0.01379925,53.63553
6.199998,38.77227,0.0137608,53.62658
6.219998,38.786,0.01372244,53.61766
6.239998,38.79968,0.0136842,53.60879
6.259998,38.81332,0.01364606,53.59995
6.279998,38.82693,0.01360803,53.59114
6.299998,38.8405,0.01357011,53.58237
6.319998,38.85403,0.01353229,53.57363
6.339998,38.86753,0.01349457,53.56493
6.359998,38.88099,0.01345696,53.55626
6.379998,38.89441,0.01341945,53.54763
6.399998,38.90779,0.01338205,53.53903
6.419998,38.92113,0.01334476,53.53047
6.439998,38.93444,0.01330757,53.52194
6.459998,38.94771,0.01327048,53.51344
6.479998,38.96094,0.01323349,53.50498
6.499998,38.97414,0.01319661,53.49655
6.519998,38.9873,0.01315983,53.48815
6.539998,39.00042,0.01312315,53.47979
6.559998,39.01351,0.01308658,53.47146
6.579998,39.02656,0.01305011,53.46316
6.599998,39.03957,0.01301374,53.4549
6.619998,39.05255,0.01297747,53.44666
6.639997,39.06549,0.0129413,53.43846
6.659997,39.07839,0.01290523,53.43029
6.679997,39.09126,0.01286926,53.42216
6.699997,39.1041,0.01283339,53.41405
6.719997,39.11689,0.01279763,53.40598
6.739997,39.12965,0.01276196,53.39794
6.759997,39.14238,0.01272639,53.38993
6.779998,39.15507,0.01269092,53.38195
6.799998,39.16773,0.01265555,53.374
6.819998,39.18035,0.01262028,53.36609
6.839998,39.19293,0.01258511,53.3582
6.859998,39.20548,0.01255003,53.35034
6.879998,39.218,0.01251505,53.34252
6.899998,39.23048,0.01248017,53.33472
6.919998,39.24292,0.01244538,53.32696
6.939998,39.25533,0.0124107,53.31922
6.959998,39.26771,0.01237611,53.31152
6.979998,39.28005,0.01234162,53.30384
6.999998,39.29235,0.01230722,53.2962
7.019998,39.30463,0.01227292,53.28858
7.039998,39.31686,0.01223872,53.281
7.059998,39.32907,0.01220461,53.27344
7.079998,39.34124,0.01217059,53.26591
7.099998,39.35337,0.01213668,53.25841
7.119998,39.36548,0.01210285,53.25094
7.139997,39.37755,0.01206912,53.2435
7.159997,39.38958,0.01203548,53.23608
7.179997,39.40158,0.01200194,53.2287
7.199997,39.41355,0.01196849,53.22134
7.219997,39.42549,0.01193513,53.21401
7.239997,39.43739,0.01190186,53.20671
7.259997,39.44926,0.01186869,53.19944
7.279997,39.46109,0.01183561,53.19219
7.299997,39.4729,0.01180263,53.18497
7.319997,39.48466,0.01176973,53.17778
7.339997,39.4964,0.01173693,53.17062
7.359997,39.50811,0.01170422,53.16348
7.379997,39.51978,0.0116716,53.15637
7.399997,39.53142,0.01163907,53.14929
7.419997,39.54303,0.01160663,53.14223
7.439997,39.5546,0.01157428,53.13521
7.459997,39.56614,0.01154202,53.1282
7.479997,39.57765,0.01150985,53.12123
7.499997,39.58913,0.01147778,53.11428
7.519997,39.60057,0.01144578,53.10735
7.539997,39.61199,0.01141389,53.10046
7.559998,39.62337,0.01138208,53.09359
7.579998,39.63472,0.01135035,53.08674
7.599998,39.64604,0.01131872,53.07992
7.619998,39.65733,0.01128717,53.07313
7.639997,39.66858,0.01125571,53.06636
7.659997,39.67981,0.01122434,53.05962
7.679997,39.691,0.01119306,53.05289
7.699997,39.70216,0.01116186,53.0462
7.719997,39.71329,0.01113076,53.03954
7.739997,39.72439,0.01109973,53.03289
7.759997,39.73546,0.0110688,53.02627
7.779997,39.7465,0.01103795,53.01968
7.799997,39.75751,0.01100718,53.01311
7.819997,39.76848,0.01097651,53.00657
7.839997,39.77943,0.01094592,53.00005
7.859997,39.79034,0.01091541,52.99355
7.879997,39.80122,0.01088499,52.98708
7.899997,39.81208,0.01085465,52.98063
7.919997,39.8229,0.0108244,52.97421
7.939997,39.8337,0.01079423,52.9678
7.959997,39.84446,0.01076415,52.96143
7.979997,39.8552,0.01073415,52.95507
7.999997,39.8659,0.01070423,52.94874
8.019998,39.87658,0.0106744,52.94244
8.039997,39.88722,0.01064465,52.93615
8.059998,39.89783,0.01061498,52.92989
8.079997,39.90842,0.01058539,52.92366
8.099998,39.91898,0.01055589,52.91744
8.119997,39.9295,0.01052647,52.91125
8.139997,39.94,0.01049714,52.90508
8.159997,39.95047,0.01046788,52.89893
8.179997,39.9609,0.0104387,52.89281
8.199997,39.97131,0.01040961,52.88671
8.219997,39.98169,0.0103806,52.88063
8.239997,39.99205,0.01035167,52.87458
8.259997,40.00237,0.01032282,52.86855
8.279997,40.01266,0.01029405,52.86253
8.299997,40.02293,0.01026535,52.85654
8.319997,40.03317,0.01023675,52.85057
8.339997,40.04338,0.01020822,52.84463
8.359997,40.05356,0.01017976,52.8387
8.379997,40.06371,0.01015139,52.8328
8.399997,40.07383,0.0101231,52.82692
8.419997,40.08393,0.01009489,52.82105
8.439997,40.09399,0.01006675,52.81522
8.459997,40.10403,0.0100387,52.80939
8.479997,40.11404,0.01001072,52.8036
8.499997,40.12403,0.009982817,52.79782
8.519997,40.13398,0.009954994,52.79207
8.539997,40.14391,0.009927248,52.78633
8.559997,40.15381,0.00989958,52.78062
8.579997,40.16368,0.009871989,52.77493
8.599997,40.17353,0.009844475,52.76926
8.619997,40.18334,0.009817038,52.7636
8.639997,40.19313,0.009789678,52.75797
8.659997,40.20289,0.009762394,52.75236
8.679996,40.21263,0.009735186,52.74677
8.699997,40.22234,0.009708053,52.7412
8.719996,40.23202,0.009680997,52.73565
8.739997,40.24167,0.009654015,52.73012
8.759997,40.2513,0.009627108,52.72461
8.779997,40.2609,0.009600276,52.71912
8.799997,40.27048,0.00957352,52.71365
8.819997,40.28003,0.009546838,52.70819
8.839997,40.28955,0.009520229,52.70276
8.859997,40.29904,0.009493696,52.69735
8.879997,40.30851,0.009467235,52.69195
8.899997,40.31795,0.009440849,52.68658
8.919997,40.32737,0.009414537,52.68122
8.939997,40.33675,0.009388297,52.67588
8.959997,40.34612,0.009362131,52.67057
8.979997,40.35545,0.009336038,52.66527
8.999997,40.36476,0.009310018,52.65999
9.019997,40.37405,0.00928407,52.65473
9.039997,40.3833,0.009258194,52.64949
9.059997,40.39254,0.009232392,52.64426
9.079997,40.40174,0.00920666,52.63906
9.099997,40.41092,0.009181002,52.63387
9.119997,40.42008,0.009155414,52.6287
9.139997,40.42921,0.009129897,52.62355
9.159997,40.43831,0.009104451,52.61842
9.179996,40.44739,0.009079077,52.61331
9.199997,40.45644,0.009053774,52.60822
9.219996,40.46547,0.00902854,52.60314
9.239997,40.47448,0.009003377,52.59808
9.259996,40.48346,0.008978283,52.59304
9.279997,40.49241,0.00895326,52.58801
9.299996,40.50134,0.008928305,52.58301
9.319997,40.51024,0.008903421,52.57802
9.339996,40.51912,0.008878607,52.57305
9.359997,40.52797,0.008853863,52.56809
9.379996,40.5368,0.008829188,52.56316
9.399997,40.54561,0.008804579,52.55824
9.419996,40.55439,0.008780041,52.55334
9.439997,40.56314,0.008755569,52.54845
9.459996,40.57188,0.008731168,52.54359
9.479997,40.58058,0.008706834,52.53874
9.499996,40.58926,0.008682568,52.53391
9.519997,40.59792,0.008658369,52.52909
9.539996,40.60656,0.008634236,52.52429
9.559997,40.61517,0.008610173,52.51951
9.579997,40.62375,0.008586176,52.51474
9.599997,40.63232,0.008562246,52.50999
9.619997,40.64085,0.008538382,52.50526
9.639997,40.64937,0.008514586,52.50054
9.659997,40.65786,0.008490855,52.49584
9.679996,40.66633,0.008467191,52.49116
9.699997,40.67477,0.008443591,52.48649
9.719996,40.68319,0.00842006,52.48184
9.739997,40.69159,0.008396594,52.47721
9.759996,40.69996,0.008373192,52.47259
9.779997,40.70831,0.008349854,52.46799
9.799996,40.71664,0.008326584,52.4634
9.819997,40.72494,0.008303376,52.45883
9.839996,40.73322,0.008280233,52.45427
9.859997,40.74148,0.008257154,52.44973
9.879996,40.74972,0.008234141,52.44521
9.899997,40.75793,0.008211191,52.4407
9.919996,40.76612,0.008188305,52.43621
9.939997,40.77429,0.008165484,52.43173
9.959996,40.78243,0.008142725,52.42727
9.979997,40.79055,0.008120029,52.42282
9.999996,40.79865,0.008097398,52.4184
10.02,40.80673,0.008074828,52.41398
10.04,40.81478,0.008052323,52.40958
10.06,40.82281,0.00802988,52.40519
10.08,40.83082,0.008007501,52.40083
10.1,40.8388,0.007985184,52.39647
10.12,40.84676,0.007962929,52.39213
10.14,40.85471,0.007940737,52.3878
10.16,40.86263,0.007918605,52.38349
10.18,40.87052,0.007896535,52.3792
10.2,40.8784,0.007874527,52.37492
10.22,40.88625,0.007852581,52.37065
10.24,40.89408,0.007830694,52.3664
10.26,40.90189,0.007808869,52.36216
10.28,40.90968,0.007787106,52.35794
10.3,40.91744,0.007765404,52.35373
10.32,40.92519,0.00774376,52.34954
10.34,40.93291,0.007722178,52.34536
10.36,40.94061,0.007700656,52.34119
10.38,40.94829,0.007679194,52.33704
10.4,40.95594,0.007657791,52.33291
10.42,40.96358,0.007636449,52.32878
10.44,40.9712,0.007615165,52.32468
10.46,40.97879,0.007593941,52.32058
10.48,40.98636,0.007572777,52.3165
10.5,40.99392,0.00755167,52.31243
10.52,41.00145,0.007530622,52.30838
10.54,41.00896,0.007509635,52.30434
10.56,41.01645,0.007488705,52.30032
10.58,41.02391,0.007467834,52.2963
10.6,41.03136,0.00744702,52.2923
10.62,41.03879,0.007426265,52.28832
10.64,41.04619,0.007405567,52.28435
10.66,41.05358,0.007384927,52.28039
10.68,41.06094,0.007364345,52.27645
10.7,41.06829,0.007343818,52.27251
10.72,41.07561,0.00732335,52.2686
10.74,41.08291,0.007302938,52.26469
10.76,41.09019,0.007282585,52.2608
10.78,41.09746,0.007262289,52.25692
10.8,41.1047,0.007242048,52.25306
10.82,41.11192,0.007221865,52.24921
10.84,41.11912,0.007201737,52.24537
10.86,41.1263,0.007181666,52.24154
10.88,41.13346,0.007161649,52.23772
10.9,41.14061,0.007141689,52.23392
10.92,41.14773,0.007121785,52.23014
10.94,41.15483,0.007101936,52.22636
10.96,41.16191,0.007082143,52.2226
10.98,41.16898,0.007062404,52.21885
11,41.17602,0.007042723,52.21511
11.02,41.18304,0.007023094,52.21139
11.04,41.19004,0.00700352,52.20767
11.06,41.19703,0.006984001,52.20397
11.08,41.20399,0.006964535,52.20029
11.1,41.21094,0.006945123,52.19661
11.12,41.21787,0.006925767,52.19295
11.14,41.22477,0.006906464,52.1893
11.16,41.23166,0.006887216,52.18566
11.18,41.23853,0.006868022,52.18203
11.2,41.24537,0.006848882,52.17842
11.22,41.2522,0.006829794,52.17481
11.24,41.25901,0.00681076,52.17123
11.26,41.2658,0.006791778,52.16765
11.28,41.27257,0.00677285,52.16408
11.3,41.27933,0.006753974,52.16053
11.32,41.28606,0.00673515,52.15698
11.34,41.29278,0.006716379,52.15345
11.36,41.29948,0.006697659,52.14993
11.38,41.30616,0.006678992,52.14642
11.4,41.31282,0.006660376,52.14293
11.42,41.31946,0.006641814,52.13944
11.44,41.32608,0.006623302,52.13597
11.46,41.33269,0.006604844,52.13251
11.48,41.33928,0.006586437,52.12906
11.5,41.34584,0.006568079,52.12562
11.52,41.35239,0.006549772,52.12219
11.54,41.35892,0.006531517,52.11878
11.56,41.36544,0.006513312,52.11537
11.58,41.37193,0.00649516,52.11198
11.6,41.37841,0.006477056,52.1086
11.62,41.38487,0.006459003,52.10523
11.64,41.39131,0.006441002,52.10187
11.66,41.39773,0.006423052,52.09852
11.68,41.40414,0.00640515,52.09518
11.7,41.41052,0.006387298,52.09186
11.72,41.41689,0.006369496,52.08854
11.74,41.42324,0.006351743,52.08524
11.76,41.42958,0.00633404,52.08194
11.78,41.43589,0.006316388,52.07866
11.8,41.44219,0.006298784,52.07539
11.82,41.44847,0.006281229,52.07212
11.84,41.45474,0.006263721,52.06887
11.86,41.46098,0.006246263,52.06564
11.88,41.46721,0.006228854,52.0624
11.9,41.47342,0.006211493,52.05919
11.92,41.47962,0.006194181,52.05598
11.94,41.48579,0.006176916,52.05278
11.96,41.49195,0.006159701,52.04959
11.98,41.4981,0.006142534,52.04641
12,41.50422,0.006125414,52.04325
12.02,41.51033,0.006108342,52.04009
12.04,41.51642,0.006091319,52.03695
12.06,41.5225,0.006074342,52.03381
12.08,41.52855,0.006057412,52.03069
12.1,41.53459,0.00604053,52.02757
12.12,41.54062,0.006023695,52.02446
12.14,41.54662,0.006006906,52.02137
12.16,41.55261,0.005990165,52.01829
12.18,41.55859,0.005973471,52.01521
12.2,41.56454,0.005956823,52.01215
12.22,41.57048,0.005940221,52.00909
12.24,41.57641,0.005923666,52.00605
12.26,41.58232,0.005907157,52.00301
12.28,41.58821,0.005890692,51.99998
12.3,41.59408,0.005874274,51.99697
12.32,41.59994,0.005857902,51.99397
12.34,41.60578,0.005841576,51.99097
12.36,41.61161,0.005825295,51.98798
12.38,41.61742,0.00580906,51.98501
12.4,41.62321,0.00579287,51.98204
12.42,41.62899,0.005776724,51.97908
12.44,41.63475,0.005760625,51.97614
12.46,41.64049,0.005744569,51.9732
12.48,41.64622,0.00572856,51.97027
12.5,41.65194,0.005712593,51.96735
12.52,41.65763,0.005696672,51.96444
12.54,41.66331,0.005680795,51.96154
12.56,41.66898,0.005664963,51.95865
12.58,41.67463,0.005649174,51.95577
12.6,41.68026,0.005633429,51.9529
12.62,41.68588,0.005617728,51.95004
12.64,41.69148,0.005602072,51.94718
12.66,41.69707,0.005586457,51.94434
12.68,41.70264,0.005570888,51.94151
12.7,41.70819,0.005555362,51.93868
12.72,41.71373,0.005539879,51.93586
12.74,41.71925,0.005524439,51.93305
12.76,41.72476,0.005509042,51.93026
12.78,41.73026,0.005493689,51.92747
12.8,41.73573,0.005478377,51.92468
12.82,41.7412,0.005463108,51.92191
12.84,41.74664,0.005447883,51.91915
12.86,41.75208,0.0054327,51.9164
12.88,41.75749,0.005417558,51.91365
12.9,41.76289,0.005402459,51.91092
12.92,41.76828,0.005387402,51.90819
12.94,41.77365,0.005372387,51.90547
12.96,41.77901,0.005357414,51.90276
12.98,41.78435,0.005342483,51.90005
13,41.78968,0.005327594,51.89736
13.02,41.79499,0.005312745,51.89468
13.04,41.80029,0.005297938,51.89201
13.06,41.80557,0.005283172,51.88934
13.08,41.81084,0.005268448,51.88668
13.1,41.81609,0.005253764,51.88403
13.12,41.82133,0.005239122,51.88139
13.14,41.82656,0.00522452,51.87875
13.16,41.83177,0.005209958,51.87613
13.18,41.83696,0.005195437,51.87351
13.2,41.84214,0.005180958,51.87091
13.22,41.84731,0.005166519,51.86831
13.24,41.85246,0.00515212,51.86572
13.26,41.8576,0.005137759,51.86313
13.27999,41.86272,0.005123439,51.86056
13.3,41.86783,0.005109159,51.85799
13.31999,41.87293,0.005094919,51.85543
13.34,41.87801,0.005080718,51.85288
13.35999,41.88308,0.005066557,51.85034
13.38,41.88813,0.005052436,51.84781
13.39999,41.89317,0.005038355,51.84528
13.42,41.89819,0.005024313,51.84276
13.43999,41.9032,0.005010311,51.84025
13.46,41.9082,0.004996347,51.83775
13.47999,41.91318,0.004982423,51.83526
13.5,41.91814,0.004968535,51.83277
13.51999,41.9231,0.004954689,51.83029
13.54,41.92804,0.004940879,51.82782
13.56,41.93297,0.004927109,51.82536
13.58,41.93788,0.004913376,51.8229
13.6,41.94278,0.004899683,51.82046
13.62,41.94767,0.004886028,51.81802
13.64,41.95254,0.00487241,51.81559
13.66,41.9574,0.004858831,51.81316
13.68,41.96224,0.004845288,51.81075
13.7,41.96708,0.004831783,51.80834
13.72,41.97189,0.004818315,51.80594
13.74,41.9767,0.004804885,51.80354
13.76,41.98149,0.004791493,51.80116
13.77999,41.98627,0.004778138,51.79878
13.8,41.99104,0.00476482,51.79641
13.81999,41.99579,0.00475154,51.79404
13.84,42.00053,0.004738297,51.79169
13.85999,42.00525,0.00472509,51.78934
13.88,42.00996,0.00471192,51.787
13.89999,42.01466,0.004698789,51.78467
13.92,42.01935,0.004685692,51.78234
13.93999,42.02402,0.004672633,51.78002
13.96,42.02868,0.00465961,51.77771
13.97999,42.03333,0.004646624,51.77541
14,42.03796,0.004633674,51.77311
14.01999,42.04258,0.004620758,51.77082
14.04,42.04719,0.00460788,51.76854
14.05999,42.05178,0.004595038,51.76626
14.08,42.05637,0.00458223,51.76399
14.09999,42.06094,0.004569459,51.76173
14.12,42.06549,0.004556724,51.75948
14.13999,42.07004,0.004544024,51.75723
14.16,42.07457,0.004531361,51.75499
14.17999,42.07909,0.004518732,51.75275
14.2,42.0836,0.004506138,51.75053
14.21999,42.08809,0.004493579,51.74831
14.24,42.09257,0.004481054,51.7461
14.25999,42.09704,0.004468564,51.7439
14.27999,42.10149,0.004456111,51.7417
14.29999,42.10594,0.004443693,51.73951
14.31999,42.11037,0.004431308,51.73732
14.34,42.11479,0.004418957,51.73515
14.35999,42.11919,0.004406641,51.73297
14.38,42.12359,0.00439436,51.73081
14.39999,42.12797,0.004382111,51.72865
14.42,42.13234,0.004369898,51.7265
14.43999,42.1367,0.004357717,51.72436
14.46,42.14104,0.004345573,51.72222
14.47999,42.14538,0.004333462,51.72009
14.5,42.1497,0.004321383,51.71796
14.51999,42.15401,0.00430934,51.71585
14.54,42.15831,0.004297329,51.71374
14.55999,42.16259,0.004285352,51.71163
14.58,42.16687,0.004273409,51.70954
14.59999,42.17113,0.004261499,51.70744
14.62,42.17538,0.004249622,51.70536
14.63999,42.17962,0.004237777,51.70329
14.66,42.18384,0.004225966,51.70121
14.67999,42.18806,0.004214188,51.69915
14.7,42.19226,0.004202442,51.69709
14.71999,42.19645,0.00419073,51.69504
14.74,42.20063,0.004179048,51.69299
14.75999,42.2048,0.0041674,51.69095
14.77999,42.20895,0.004155786,51.68892
14.79999,42.2131,0.004144205,51.68689
14.81999,42.21723,0.004132655,51.68487
14.83999,42.22135,0.004121138,51.68286
14.85999,42.22546,0.004109652,51.68085
14.87999,42.22955,0.0040982,51.67885
14.89999,42.23364,0.004086778,51.67685
14.91999,42.23771,0.004075389,51.67487
14.93999,42.24178,0.004064031,51.67288
14.95999,42.24583,0.004052705,51.67091
14.97999,42.24987,0.004041411,51.66893
14.99999,42.25389,0.004030148,51.66697
15.01999,42.25792,0.004018916,51.66501
15.03999,42.26192,0.004007714,51.66306
15.05999,42.26592,0.003996543,51.66111
15.07999,42.26991,0.003985405,51.65917
15.09999,42.27388,0.003974297,51.65723
15.12,42.27785,0.003963221,51.6553
15.13999,42.2818,0.003952176,51.65339
15.16,42.28574,0.003941162,51.65147
15.17999,42.28967,0.003930177,51.64956
15.2,42.29359,0.003919224,51.64765
15.21999,42.2975,0.003908301,51.64575
15.24,42.3014,0.003897408,51.64386
15.25999,42.30528,0.003886546,51.64198
15.27999,42.30916,0.003875713,51.64009
15.29999,42.31302,0.003864911,51.63821
15.31999,42.31688,0.00385414,51.63634
15.33999,42.32072,0.003843399,51.63448
15.35999,42.32455,0.003832686,51.63262
15.37999,42.32838,0.003822003,51.63077
15.39999,42.33219,0.003811351,51.62892
15.41999,42.33599,0.003800729,51.62708
15.43999,42.33978,0.003790137,51.62525
15.45999,42.34356,0.003779573,51.62342
15.47999,42.34733,0.003769038,51.62159
15.49999,42.35109,0.003758534,51.61977
15.51999,42.35484,0.00374806,51.61796
15.53999,42.35857,0.003737613,51.61615
15.55999,42.3623,0.003727195,51.61435
15.57999,42.36602,0.003716806,51.61256
15.59999,42.36972,0.003706449,51.61076
15.61999,42.37342,0.003696118,51.60898
15.63999,42.37711,0.003685818,51.6072
15.65999,42.38078,0.003675546,51.60542
15.67999,42.38445,0.003665302,51.60365
15.69999,42.3881,0.003655087,51.60189
15.71999,42.39175,0.0036449,51.60014
15.73999,42.39538,0.003634742,51.59838
15.75999,42.39901,0.003624611,51.59663
15.77999,42.40262,0.003614509,51.59489
15.79999,42.40623,0.003604435,51.59315
15.81999,42.40982,0.003594389,51.59142
15.83999,42.41341,0.003584371,51.5897
15.85999,42.41698,0.003574382,51.58797
15.87999,42.42054,0.003564419,51.58626
15.89999,42.4241,0.003554486,51.58455
15.91999,42.42764,0.003544578,51.58285
15.93999,42.43118,0.0035347,51.58115
15.95999,42.4347,0.003524847,51.57945
15.97999,42.43822,0.003515023,51.57776
15.99999,42.44172,0.003505227,51.57608
16.01999,42.44522,0.003495459,51.5744
16.04,42.4487,0.003485717,51.57272
16.05999,42.45218,0.003476001,51.57105
16.07999,42.45565,0.003466313,51.56939
16.09999,42.4591,0.003456653,51.56773
16.12,42.46255,0.003447019,51.56608
16.13999,42.46599,0.003437411,51.56443
16.15999,42.46942,0.003427831,51.56279
16.17999,42.47284,0.003418277,51.56115
16.2,42.47625,0.003408749,51.55951
16.21999,42.47964,0.003399247,51.55788
16.23999,42.48304,0.003389773,51.55626
16.25999,42.48642,0.003380324,51.55464
16.27999,42.48979,0.003370903,51.55303
16.29999,42.49315,0.003361508,51.55142
16.31999,42.4965,0.003352139,51.54981
16.33999,42.49984,0.003342797,51.54822
16.35999,42.50318,0.003333481,51.54662
16.37999,42.5065,0.00332419,51.54503
16.39999,42.50982,0.003314926,51.54345
16.41999,42.51312,0.003305688,51.54187
16.43999,42.51642,0.003296473,51.54029
16.45999,42.51971,0.003287286,51.53872
16.47999,42.52298,0.003278125,51.53716
16.49999,42.52625,0.003268989,51.53559
16.51999,42.52951,0.003259878,51.53404
16.53999,42.53276,0.003250792,51.53249
16.55999,42.53601,0.003241732,51.53094
16.57999,42.53924,0.003232697,51.5294
16.59999,42.54246,0.003223687,51.52786
16.61999,42.54568,0.003214703,51.52633
16.63999,42.54888,0.003205743,51.5248
16.65999,42.55208,0.003196808,51.52328
16.67999,42.55527,0.003187899,51.52176
16.69999,42.55844,0.003179013,51.52025
16.71999,42.56161,0.003170153,51.51874
16.73999,42.56478,0.003161317,51.51723
16.75999,42.56793,0.003152507,51.51573
16.77999,42.57107,0.003143722,51.51424
16.79999,42.57421,0.003134961,51.51274
16.81999,42.57734,0.003126224,51.51126
16.83999,42.58045,0.00311751,51.50977
16.85999,42.58356,0.003108822,51.5083
16.87999,42.58666,0.003100158,51.50682
16.89999,42.58975,0.003091518,51.50536
16.91999,42.59283,0.003082903,51.50389
16.93999,42.59591,0.00307431,51.50243
16.95999,42.59898,0.003065741,51.50098
16.97999,42.60203,0.003057196,51.49952
16.99999,42.60508,0.003048676,51.49808
17.01999,42.60812,0.00304018,51.49664
17.03999,42.61115,0.003031706,51.4952
17.05999,42.61418,0.003023256,51.49376
17.07999,42.61719,0.003014829,51.49233
17.09999,42.6202,0.003006427,51.49091
17.11999,42.6232,0.002998048,51.48949
17.13999,42.62619,0.002989693,51.48807
17.15999,42.62917,0.002981359,51.48666
17.17999,42.63214,0.00297305,51.48525
17.19999,42.63511,0.002964764,51.48385
17.21999,42.63806,0.002956502,51.48244
17.23999,42.64101,0.002948262,51.48105
17.25999,42.64395,0.002940045,51.47966
17.27999,42.64688,0.00293185,51.47827
17.29999,42.64981,0.002923678,51.47689
17.31999,42.65272,0.00291553,51.47551
17.33999,42.65563,0.002907405,51.47414
17.35999,42.65853,0.002899302,51.47277
17.37999,42.66142,0.002891221,51.4714
17.39999,42.6643,0.002883162,51.47004
17.41999,42.66718,0.002875127,51.46868
17.43999,42.67005,0.002867114,51.46733
17.45999,42.67291,0.002859123,51.46598
17.47999,42.67576,0.002851154,51.46463
17.49999,42.6786,0.002843208,51.46329
17.51999,42.68143,0.002835285,51.46195
17.53999,42.68426,0.002827383,51.46062
17.55999,42.68708,0.002819503,51.45929
17.57999,42.68989,0.002811646,51.45796
17.59999,42.6927,0.00280381,51.45664
17.61999,42.69549,0.002795996,51.45532
17.63999,42.69828,0.002788204,51.45401
17.65999,42.70106,0.002780432,51.4527
17.67999,42.70383,0.002772682,51.45139
17.69999,42.7066,0.002764954,51.45009
17.71999,42.70936,0.002757248,51.44879
17.73999,42.71211,0.002749563,51.4475
17.75999,42.71485,0.002741899,51.44621
17.77999,42.71759,0.002734257,51.44492
17.79999,42.72031,0.002726635,51.44364
17.81999,42.72303,0.002719035,51.44236
17.83999,42.72575,0.002711457,51.44109
17.85999,42.72845,0.002703899,51.43981
17.87999,42.73115,0.002696363,51.43855
17.89999,42.73384,0.002688848,51.43728
17.91999,42.73652,0.002681354,51.43602
17.93999,42.73919,0.00267388,51.43476
17.95999,42.74186,0.002666428,51.43351
17.97999,42.74452,0.002658997,51.43227
17.99999,42.74717,0.002651585,51.43102
18.01999,42.74981,0.002644195,51.42978
18.03999,42.75245,0.002636826,51.42854
18.05999,42.75508,0.002629477,51.42731
18.07999,42.7577,0.002622149,51.42608
18.09999,42.76031,0.002614842,51.42485
18.11999,42.76292,0.002607555,51.42363
18.13999,42.76552,0.002600286,51.42241
18.15999,42.76812,0.002593039,51.4212
18.17999,42.7707,0.002585812,51.41998
18.19999,42.77328,0.002578605,51.41877
18.21999,42.77585,0.002571419,51.41757
18.23999,42.77842,0.002564252,51.41637
18.25999,42.78097,0.002557106,51.41517
18.27999,42.78352,0.00254998,51.41398
18.29999,42.78606,0.002542873,51.41279
18.31999,42.7886,0.002535786,51.4116
18.33999,42.79113,0.002528718,51.41042
18.35999,42.79365,0.00252167,51.40923
18.37999,42.79617,0.002514643,51.40806
18.39999,42.79867,0.002507635,51.40689
18.41999,42.80117,0.002500646,51.40572
18.43999,42.80367,0.002493675,51.40455
18.45999,42.80616,0.002486725,51.40339
18.47999,42.80864,0.002479794,51.40223
18.49999,42.81111,0.002472884,51.40108
18.51999,42.81357,0.002465991,51.39993
18.53999,42.81603,0.002459119,51.39877
18.55999,42.81849,0.002452265,51.39763
18.57999,42.82093,0.00244543,51.39649
18.59999,42.82337,0.002438615,51.39535
18.61999,42.8258,0.002431819,51.39421
18.63999,42.82822,0.002425042,51.39308
18.65999,42.83064,0.002418283,51.39195
18.67999,42.83305,0.002411543,51.39083
